datetime,code,open,close,high,low,vol,amount,p_change
2017-8-4,300,3724.72,3707.58,3738.73,3707,1574700,1.68293E+11,-0.54
2017-8-7,300,3701.22,3726.79,3730.78,3689.96,1242315,1.34349E+11,0.52
2017-8-8,300,3724.33,3732.21,3737.33,3718.81,1372419,1.46482E+11,0.15
2017-8-9,300,3728.03,3731.04,3739,3713.57,1246799,1.37224E+11,-0.03
2017-8-10,300,3724.96,3715.92,3746.86,3688.18,1300851,1.48005E+11,-0.41
2017-8-11,300,3687.93,3647.35,3700.49,3645.09,1503874,1.61083E+11,-1.85
2017-8-14,300,3651.38,3694.68,3698.37,3651.38,1153084,1.40234E+11,1.3
2017-8-15,300,3695.78,3706.06,3719.29,3692.28,1064448,1.24791E+11,0.31
2017-8-16,300,3701.13,3701.42,3707.14,3679.73,1041341,1.27282E+11,-0.13
2017-8-17,300,3707.07,3721.28,3722.62,3704.41,1086562,1.3702E+11,0.54
2017-8-18,300,3707.19,3724.67,3733.49,3700.41,965617,1.23078E+11,0.09
2017-8-21,300,3731.84,3740.99,3744.26,3728.62,1003130,1.23912E+11,0.44
2017-8-22,300,3745.75,3752.3,3758.29,3734.56,1002928,1.31131E+11,0.3
2017-8-23,300,3747.61,3756.09,3772.46,3741.72,1049615,1.24081E+11,0.1
2017-8-24,300,3755.89,3734.65,3765.71,3729.09,899473,1.07736E+11,-0.57
2017-8-25,300,3736.29,3795.75,3795.97,3736.29,1299409,1.50697E+11,1.64
2017-8-28,300,3805.66,3842.71,3866.94,3805.66,1855763,2.36446E+11,1.24
2017-8-29,300,3839.18,3834.54,3847.93,3825.76,1282270,1.58979E+11,-0.21
2017-8-30,300,3834.27,3834.3,3854.71,3827.86,1413528,1.66235E+11,-0.01
2017-8-31,300,3835.84,3822.09,3840.2,3800.89,1329449,1.57079E+11,-0.32
2017-9-1,300,3825.34,3830.54,3843.62,3818.16,1586455,1.8277E+11,0.22
2017-9-4,300,3828.54,3845.62,3847.09,3813.55,1495663,1.75551E+11,0.39
2017-9-5,300,3845.55,3857.05,3865.29,3841.95,1249641,1.4578E+11,0.3
2017-9-6,300,3846.75,3849.45,3858.25,3831.38,1313987,1.55883E+11,-0.2
2017-9-7,300,3851.69,3829.87,3858.16,3828.84,1238841,1.56113E+11,-0.51
2017-9-8,300,3830.07,3825.99,3843.02,3813.98,1060365,1.34959E+11,-0.1
2017-9-11,300,3828.34,3825.65,3850.74,3817.51,1238840,1.54794E+11,-0.01
2017-9-12,300,3832.24,3837.93,3849.39,3822,1441902,1.87605E+11,0.32
2017-9-13,300,3835.55,3842.61,3847.78,3822.94,954107,1.26254E+11,0.12
2017-9-14,300,3843.57,3829.96,3854.49,3820.09,1153585,1.43112E+11,-0.33
2017-9-15,300,3826.14,3831.3,3843.3,3818.52,1224270,1.53477E+11,0.03
2017-9-18,300,3832.96,3843.14,3862.36,3832.96,1179344,1.52841E+11,0.31
2017-9-19,300,3849.88,3832.12,3857.3,3820.29,1124329,1.45528E+11,-0.29
2017-9-20,300,3830.15,3842.44,3850.94,3827.89,1011295,1.35042E+11,0.27
2017-9-21,300,3843.26,3837.82,3860.8,3837.38,1110981,1.44133E+11,-0.12
2017-9-22,300,3826.46,3837.73,3842.25,3816.82,1006198,1.28361E+11,0
2017-9-25,300,3829.22,3817.79,3835.39,3811.12,1039489,1.3598E+11,-0.52
2017-9-26,300,3810.33,3820.78,3821.69,3808.38,818694,1.01036E+11,0.08
2017-9-27,300,3818.96,3821.2,3832.57,3818.81,856558,1.09299E+11,0.01
2017-9-28,300,3821.59,3822.54,3827.33,3813.75,935440,1.15646E+11,0.04
2017-9-29,300,3825.2,3836.5,3852.22,3825.2,933060,1.16057E+11,0.37
2017-10-9,300,3910.12,3882.21,3918.84,3876.03,1355358,1.71941E+11,1.19
2017-10-10,300,3883,3889.86,3900.74,3855.47,1125325,1.5798E+11,0.2
2017-10-11,300,3886.82,3902.69,3913.07,3885.5,1044181,1.44153E+11,0.33
2017-10-12,300,3902.02,3912.95,3917.44,3897.55,943409,1.23147E+11,0.26
2017-10-13,300,3912.98,3921,3927.17,3908.89,901420,1.14315E+11,0.21
2017-10-16,300,3926.28,3913.45,3947.42,3913.32,1213550,1.50824E+11,-0.19
2017-10-17,300,3910.79,3913.07,3924.61,3900.48,822412,1.06708E+11,-0.01
2017-10-18,300,3914.82,3944.16,3944.41,3914.82,1009698,1.2642E+11,0.79
2017-10-19,300,3940.58,3931.25,3944.04,3923.65,1065272,1.3319E+11,-0.33
2017-10-20,300,3918.53,3926.85,3928.96,3910.2,729801,94529634304,-0.11
2017-10-23,300,3930.89,3930.8,3936.27,3920.66,814849,1.00281E+11,0.1
2017-10-24,300,3926.23,3959.4,3959.5,3922.03,930581,1.20192E+11,0.73
2017-10-25,300,3958.17,3976.95,3978.09,3954,882054,1.0682E+11,0.44
2017-10-26,300,3980.05,3993.58,4013.6,3973.55,1298954,1.70489E+11,0.42
2017-10-27,300,3992.55,4021.97,4024.46,3991.35,1266728,1.52975E+11,0.71
2017-10-30,300,4022.16,4009.72,4033.34,3960.27,1573876,1.9349E+11,-0.3
2017-10-31,300,3995.39,4006.72,4009.28,3983.26,1091787,1.42897E+11,-0.07
2017-11-1,300,4007.91,3996.62,4032.46,3991.32,1304173,1.66477E+11,-0.25
2017-11-2,300,3994.09,3997.13,3999.23,3971.38,1261005,1.51981E+11,0.01
2017-11-3,300,3992.35,3992.7,3999.34,3963.03,1294044,1.58142E+11,-0.11
2017-11-6,300,3989.18,4020.89,4021.64,3975.41,1220811,1.58912E+11,0.71
2017-11-7,300,4022.4,4054.25,4064.22,4021.36,1521166,1.93991E+11,0.83
2017-11-8,300,4051.49,4048.01,4089.15,4040.58,1508277,2.0095E+11,-0.15
2017-11-9,300,4043.07,4075.9,4076.61,4038.4,1210563,1.59247E+11,0.69
2017-11-10,300,4070.28,4111.91,4116.71,4067.66,1418171,1.9887E+11,0.88
2017-11-13,300,4115.55,4128.07,4137.65,4115.55,1514463,2.05931E+11,0.39
2017-11-14,300,4129.27,4099.35,4133.55,4086.89,1432369,1.99605E+11,-0.7
2017-11-15,300,4084.21,4073.67,4102.81,4055.72,1206357,1.77753E+11,-0.63
2017-11-16,300,4063.49,4105.01,4107.62,4062.27,1213844,1.72904E+11,0.77
2017-11-17,300,4094.08,4120.85,4122.38,4081.37,1917841,2.53079E+11,0.39
2017-11-20,300,4093.73,4143.83,4144.51,4060.96,1374472,1.9159E+11,0.56
2017-11-21,300,4131.85,4217.7,4220.26,4129.98,1803508,2.53302E+11,1.78
2017-11-22,300,4228.37,4227.57,4260.64,4191.15,1864770,2.54298E+11,0.23
2017-11-23,300,4213.38,4102.4,4214.19,4086.9,1781472,2.37537E+11,-2.96
2017-11-24,300,4089.47,4104.2,4116.59,4057.49,1308580,1.82912E+11,0.04
2017-11-27,300,4088.93,4049.95,4088.93,4037.15,1434552,1.83005E+11,-1.32
2017-11-28,300,4034.21,4055.82,4056.48,4010.3,1020580,1.3554E+11,0.14
2017-11-29,300,4061.35,4053.75,4069.24,4004.69,1245536,1.65743E+11,-0.05
2017-11-30,300,4034.01,4006.1,4052.8,3988,1079833,1.4583E+11,-1.18
2017-12-1,300,4003.56,3998.14,4027.11,3984.38,973869,1.36011E+11,-0.2
2017-12-4,300,3989.05,4018.86,4032.99,3982.32,1026472,1.38223E+11,0.52
2017-12-5,300,4007.94,4040.17,4045.93,4006.54,1540870,1.96338E+11,0.53
2017-12-6,300,4027.12,4015.82,4031.75,3964.81,1092862,1.44115E+11,-0.6
2017-12-7,300,4003.58,3971.06,4017.95,3955.99,902540,1.19651E+11,-1.11
2017-12-8,300,3962.83,4003.38,4014.14,3955.44,892828,1.24371E+11,0.81
2017-12-11,300,4006.88,4069.5,4069.5,4005.27,971489,1.48477E+11,1.65
2017-12-12,300,4068.51,4016.02,4070.15,4015.45,843387,1.23515E+11,-1.31
2017-12-13,300,4013.83,4050.09,4052.69,4004.74,775461,1.15006E+11,0.85
2017-12-14,300,4050.9,4026.15,4057.62,4013.85,807688,1.15087E+11,-0.59
2017-12-15,300,4018.73,3980.86,4020.27,3974.93,890443,1.18474E+11,-1.12
2017-12-18,300,3983.3,3985.29,4008.07,3967.93,778533,1.11724E+11,0.11
2017-12-19,300,3985.82,4035.33,4035.63,3985.82,775289,1.15998E+11,1.26
2017-12-20,300,4036.02,4030.49,4044.85,4015.63,906045,1.26813E+11,-0.12
2017-12-21,300,4023.08,4067.85,4080.78,4014.65,968360,1.3782E+11,0.93
2017-12-22,300,4064.91,4054.6,4076.8,4048.49,734736,1.04426E+11,-0.33
2017-12-25,300,4057.42,4041.54,4086.93,4026.45,919269,1.29939E+11,-0.32
2017-12-26,300,4040.62,4053.62,4056.86,4015.3,911187,1.19725E+11,0.3
2017-12-27,300,4045.28,3991.21,4047.74,3986.74,1051535,1.40517E+11,-1.54
2017-12-28,300,3993,4018.9,4036.7,3980.24,1185428,1.53637E+11,0.69
2017-12-29,300,4022.88,4030.86,4043.14,4012.88,904866,1.21257E+11,0.3
2018-1-2,300,4045.21,4087.4,4087.78,4045.21,1469354,1.78402E+11,1.4
2018-1-3,300,4091.46,4111.39,4140.05,4088.73,1518522,2.05727E+11,0.59
2018-1-4,300,4114.12,4128.81,4137.64,4105.89,1345437,1.74524E+11,0.42
2018-1-5,300,4133.34,4138.75,4151.28,4123.28,1490098,1.85206E+11,0.24
2018-1-8,300,4140.85,4160.16,4166.32,4127.31,1738776,2.26404E+11,0.52
2018-1-9,300,4157.54,4189.3,4191.28,4153.5,1390342,1.81975E+11,0.7
2018-1-10,300,4187.2,4207.81,4211.05,4175.14,1511216,1.9485E+11,0.44
2018-1-11,300,4197.11,4205.59,4211.8,4181.96,1215785,1.70407E+11,-0.05
2018-1-12,300,4205.14,4225,4227.39,4199.03,1113547,1.57606E+11,0.46
2018-1-15,300,4229.84,4225.24,4262.93,4216.36,1709079,2.34987E+11,0.01
2018-1-16,300,4215.62,4258.47,4260.21,4213.13,1614949,2.28271E+11,0.79
2018-1-17,300,4261.78,4248.12,4283.34,4230.54,2143110,2.84554E+11,-0.24
2018-1-18,300,4259.38,4271.42,4292.64,4246.68,1720328,2.2529E+11,0.55
2018-1-19,300,4281.94,4285.4,4316.57,4269.62,2094905,2.58555E+11,0.33
2018-1-22,300,4276.48,4336.6,4338.48,4275.9,1746432,2.3396E+11,1.19
2018-1-23,300,4346.89,4382.61,4383.57,4346.79,2018675,2.57113E+11,1.06
2018-1-24,300,4389.45,4389.89,4397.82,4349.09,2198189,2.84471E+11,0.17
2018-1-25,300,4381.98,4365.08,4392.2,4336.24,1953749,2.50308E+11,-0.57
2018-1-26,300,4352.22,4381.3,4403.34,4351.49,1772272,2.23331E+11,0.37
2018-1-29,300,4387.06,4302.02,4395.91,4287.11,1911003,2.56176E+11,-1.81
2018-1-30,300,4286.68,4256.1,4308.51,4251.57,1390347,1.86651E+11,-1.07
2018-1-31,300,4234.11,4275.9,4287.86,4232.77,1452101,1.94402E+11,0.47
2018-2-1,300,4276.34,4245.9,4287.39,4214.29,1900029,2.3923E+11,-0.7
2018-2-2,300,4213.94,4271.23,4271.76,4181.78,1460668,1.9117E+11,0.6
2018-2-5,300,4204.46,4274.15,4274.15,4200.14,1613477,2.1736E+11,0.07
2018-2-6,300,4182.33,4148.89,4211.52,4131.56,2149104,2.79415E+11,-2.93
2018-2-7,300,4205.74,4050.5,4212.57,4048.42,2031274,2.61507E+11,-2.37
2018-2-8,300,4022.88,4012.05,4071.67,3974.68,1592699,1.99062E+11,-0.95
2018-2-9,300,3896.17,3840.65,3911.29,3759.15,2063498,2.46775E+11,-4.27
2018-2-12,300,3846.27,3890.1,3907.84,3828.07,1161826,1.49858E+11,1.29
2018-2-13,300,3925.6,3935.63,3986.98,3925.6,1125658,1.44479E+11,1.17
2018-2-14,300,3945.09,3966.96,3971.4,3923.13,710813,93110198272,0.8
2018-2-22,300,4020.97,4052.73,4058.79,4009.92,1058115,1.38334E+11,2.16
2018-2-23,300,4061.75,4071.09,4085.2,4035.23,994587,1.28196E+11,0.45
2018-2-26,300,4093.4,4118.42,4128.74,4048.98,1378810,1.79013E+11,1.16
2018-2-27,300,4120.87,4058.98,4120.87,4051.81,1259344,1.69685E+11,-1.44
2018-2-28,300,4016.79,4023.64,4051.71,3991.71,1093435,1.52494E+11,-0.87
2018-3-1,300,3994.87,4049.09,4061.03,3986.89,1101998,1.46003E+11,0.63
2018-3-2,300,4014.95,4016.46,4044.42,4006.94,961650,1.30931E+11,-0.81
2018-3-5,300,4021.66,4018.1,4042.83,3995.87,879525,1.18198E+11,0.04
2018-3-6,300,4034.99,4066.56,4067.55,3998.93,1387624,1.71371E+11,1.21
2018-3-7,300,4063.5,4036.65,4089.7,4027.94,1069524,1.36572E+11,-0.74
2018-3-8,300,4038.95,4077.6,4078.23,4029.71,911558,1.23635E+11,1.01
2018-3-9,300,4088.07,4108.87,4110.67,4076.45,1137018,1.50024E+11,0.77
2018-3-12,300,4130.71,4127.67,4139.53,4112.77,1409067,1.90368E+11,0.46
2018-3-13,300,4124.33,4091.25,4130.28,4087.56,1117664,1.41174E+11,-0.88
2018-3-14,300,4076.06,4073.34,4089.09,4066.49,990134,1.31538E+11,-0.44
2018-3-15,300,4058.71,4096.16,4098.99,4058.71,881611,1.26882E+11,0.56
2018-3-16,300,4096.89,4056.42,4110.05,4055.82,848961,1.22125E+11,-0.97
2018-3-19,300,4054.62,4074.25,4074.52,4033.52,815028,1.18184E+11,0.44
2018-3-20,300,4045.74,4077.7,4080.19,4040.31,806052,1.1198E+11,0.08
2018-3-21,300,4097.02,4061.05,4110.12,4046.24,976094,1.3933E+11,-0.41
2018-3-22,300,4062.07,4020.35,4072.38,4003.72,890952,1.27664E+11,-1
2018-3-23,300,3896.74,3904.94,3928.51,3834.94,1800804,2.18905E+11,-2.87
2018-3-26,300,3862.69,3879.89,3883.9,3829.92,1151391,1.56605E+11,-0.64
2018-3-27,300,3927.49,3913.27,3936.78,3881.87,1137007,1.62292E+11,0.86
2018-3-28,300,3865.05,3842.72,3907.28,3835.88,1014949,1.55849E+11,-1.8
2018-3-29,300,3854.59,3894.05,3913.96,3794.26,1166290,1.64997E+11,1.34
2018-3-30,300,3893.75,3898.5,3915.35,3879.21,975122,1.37959E+11,0.11
2018-4-2,300,3897.01,3886.92,3937.02,3882.89,1112426,1.59356E+11,-0.3
2018-4-3,300,3850.15,3862.48,3878.15,3839.93,951373,1.3205E+11,-0.63
2018-4-4,300,3873.63,3854.86,3898.61,3852.5,887306,1.31593E+11,-0.2
2018-4-9,300,3851.95,3852.93,3870.67,3827.41,841054,1.18167E+11,-0.05
2018-4-10,300,3860.72,3927.17,3927.42,3851.8,1061737,1.37941E+11,1.93
2018-4-11,300,3934.17,3938.34,3958.71,3924.96,1119330,1.39989E+11,0.28
2018-4-12,300,3935.67,3898.64,3937.78,3896.18,826994,1.08076E+11,-1.01
2018-4-13,300,3920.74,3871.14,3929.95,3866.19,715442,98921824256,-0.71
2018-4-16,300,3862.47,3808.86,3869.16,3789.61,992177,1.31567E+11,-1.61
2018-4-17,300,3812.87,3748.64,3822.63,3745.44,906107,1.26519E+11,-1.58
2018-4-18,300,3785.31,3766.28,3789.66,3708.11,1066767,1.43078E+11,0.47
2018-4-19,300,3774.78,3811.84,3824.03,3767.8,990540,1.2752E+11,1.21
2018-4-20,300,3801.21,3760.85,3815.44,3750.1,992829,1.23551E+11,-1.34
2018-4-23,300,3754.69,3766.33,3787.4,3735.18,903562,1.11763E+11,0.15
2018-4-24,300,3769.88,3843.49,3854.43,3769.88,1142195,1.45701E+11,2.05
2018-4-25,300,3824.59,3828.7,3838.69,3817.03,781726,1.0575E+11,-0.38
2018-4-26,300,3823.39,3755.49,3828.71,3744.89,871506,1.25772E+11,-1.91
2018-4-27,300,3771.04,3756.88,3776.98,3714.64,895317,1.42114E+11,0.04
2018-5-2,300,3769.93,3763.65,3787.3,3744.55,833010,1.20083E+11,0.18
2018-5-3,300,3756.17,3793,3797.53,3732.37,939611,1.2274E+11,0.78
2018-5-4,300,3784.32,3774.6,3801.52,3770.94,715542,98315255808,-0.49
2018-5-7,300,3782.54,3834.19,3834.59,3776.03,872861,1.26355E+11,1.58
2018-5-8,300,3834.61,3878.68,3892.07,3833.73,942151,1.35446E+11,1.16
2018-5-9,300,3876.13,3871.62,3878.94,3855.74,667129,92322897920,-0.18
2018-5-10,300,3882.84,3893.06,3894.49,3867.31,706678,1.03255E+11,0.55
2018-5-11,300,3902.15,3872.84,3903.34,3871.95,733566,1.07715E+11,-0.52
2018-5-14,300,3886.87,3909.29,3919.3,3886.87,819760,1.2252E+11,0.94
2018-5-15,300,3920.14,3924.1,3924.34,3892.92,760495,1.06092E+11,0.38
2018-5-16,300,3909.82,3892.84,3923.34,3889.19,719136,1.06534E+11,-0.8
2018-5-17,300,3895.49,3864.05,3899.51,3858.85,590301,87104167936,-0.74
2018-5-18,300,3860.16,3903.06,3903.06,3841.9,726139,96823853056,1.01
2018-5-21,300,3925.54,3921.24,3937.46,3913.6,926417,1.20529E+11,0.47
2018-5-22,300,3918.82,3906.21,3918.82,3881.17,753687,1.02883E+11,-0.38
2018-5-23,300,3898.27,3854.58,3898.27,3854.58,837223,1.10685E+11,-1.32
2018-5-24,300,3853.29,3827.22,3859.1,3823.92,683450,93408223232,-0.71
2018-5-25,300,3823.75,3816.5,3841.12,3804.14,708363,95667544064,-0.28
2018-5-28,300,3816.27,3833.26,3846.55,3799.32,715211,1.00002E+11,0.44
2018-5-29,300,3824.19,3804.01,3841.78,3800.67,815526,1.17289E+11,-0.76
2018-5-30,300,3755.18,3723.37,3767.89,3722.07,879132,1.15859E+11,-2.12
2018-5-31,300,3749.3,3802.38,3804.79,3742.53,926668,1.30545E+11,2.12
2018-6-1,300,3789.67,3770.59,3802.54,3753.84,778218,1.05935E+11,-0.84
2018-6-4,300,3785.19,3807.58,3813.41,3776.62,766243,1.15146E+11,0.98
2018-6-5,300,3811.29,3845.32,3845.56,3800.93,786873,1.21261E+11,0.99
2018-6-6,300,3839.68,3837.35,3848.33,3830.9,731172,1.07142E+11,-0.21
2018-6-7,300,3846.94,3831.01,3859.85,3827.69,802561,1.12366E+11,-0.17
2018-6-8,300,3819.45,3779.62,3819.46,3759.27,833373,1.07819E+11,-1.34
2018-6-11,300,3770.21,3779.98,3792.55,3756.52,687098,1.05598E+11,0.01
2018-6-12,300,3783.19,3825.95,3830.47,3765.26,732062,1.16217E+11,1.22
2018-6-13,300,3814.62,3788.34,3817.45,3782.07,663779,97185497088,-0.98
2018-6-14,300,3774.64,3773.37,3808.16,3759.25,684713,99234013184,-0.4
2018-6-15,300,3763.04,3753.43,3780.34,3737.43,854888,1.09535E+11,-0.53
2018-6-19,300,3702.67,3621.12,3712.82,3583.02,1607065,1.93849E+11,-3.53
2018-6-20,300,3602.55,3635.44,3649.34,3578.17,867180,1.12805E+11,0.4
2018-6-21,300,3633.56,3592.97,3673.56,3589.49,939085,1.15584E+11,-1.17
2018-6-22,300,3567.89,3608.9,3609.08,3542.46,751178,89687285760,0.44
2018-6-25,300,3625.8,3560.48,3631.03,3559.03,798770,1.0669E+11,-1.34
2018-6-26,300,3521.59,3531.11,3541.78,3478.21,849852,1.08132E+11,-0.82
2018-6-27,300,3525.13,3459.26,3537.66,3441.79,814918,1.07629E+11,-2.03
2018-6-28,300,3434.94,3423.53,3477.06,3416.95,759180,98570526720,-1.03
2018-6-29,300,3431.96,3510.98,3512.38,3425.22,772570,97616363520,2.55
2018-7-2,300,3504.46,3407.96,3506.9,3383.5,843514,1.07602E+11,-2.93
2018-7-3,300,3410.48,3409.28,3422.04,3319.29,952786,1.29898E+11,0.04
2018-7-4,300,3398.78,3363.75,3418.33,3359.09,751580,93648560128,-1.34
2018-7-5,300,3365.55,3342.44,3398.49,3330.71,815879,97544617984,-0.63
2018-7-6,300,3347.06,3365.12,3396.25,3295.73,860975,1.09482E+11,0.68
2018-7-9,300,3378.91,3459.18,3459.32,3378.91,766015,1.00919E+11,2.8
2018-7-10,300,3464.91,3467.52,3474.14,3437.27,695488,90127441920,0.24
2018-7-11,300,3398.93,3407.53,3427.57,3375.14,720409,89661505536,-1.73
2018-7-12,300,3403.33,3481.06,3499.1,3403.33,963535,1.17806E+11,2.16
2018-7-13,300,3488.5,3492.69,3499.76,3474.91,729558,99800186880,0.33
2018-7-16,300,3488.97,3472.09,3506.24,3459.73,682820,90754285568,-0.59
2018-7-17,300,3466.42,3449.38,3467.19,3420.97,619830,85720563712,-0.65
2018-7-18,300,3456.61,3431.32,3479.26,3430.16,665303,88556871680,-0.52
2018-7-19,300,3444.8,3428.34,3466.51,3417.96,684777,88804909056,-0.09
2018-7-20,300,3426.46,3492.89,3505.93,3398.95,1019847,1.22197E+11,1.88
2018-7-23,300,3471.86,3525.75,3527.53,3464.65,1190366,1.43961E+11,0.94
2018-7-24,300,3530.66,3581.71,3596.51,3530.66,1569124,1.77449E+11,1.59
2018-7-25,300,3589.51,3577.75,3589.98,3566.31,967585,1.12177E+11,-0.11
2018-7-26,300,3583.32,3536.25,3593.92,3528.64,903496,1.05577E+11,-1.16
2018-7-27,300,3533.77,3521.23,3545.41,3512.7,701781,81192173568,-0.42
2018-7-30,300,3520.85,3515.08,3550.9,3489.55,821169,96183099392,-0.17
2018-7-31,300,3510.47,3517.66,3528.15,3493.15,679808,80022151168,0.07
2018-8-1,300,3530.03,3447.39,3543.61,3446.78,903486,1.07477E+11,-2
2018-8-2,300,3434.35,3370.96,3434.35,3322.1,1013087,1.22401E+11,-2.22
2018-8-3,300,3366.66,3315.28,3381.34,3315.2,707969,91395989504,-1.65
2018-8-6,300,3312.82,3273.27,3344.25,3257.69,779750,97517993984,-1.27
2018-8-7,300,3284.98,3368.87,3368.96,3263.5,917839,1.07512E+11,2.92
2018-8-8,300,3362.15,3314.51,3368.16,3311.77,792848,90958913536,-1.61
2018-8-9,300,3303.48,3397.53,3408.39,3299.62,919575,1.08802E+11,2.5
2018-8-10,300,3398.41,3405.02,3424.04,3380.57,689672,85634523136,0.22
2018-8-13,300,3369.98,3390.34,3396.19,3336.7,761915,90869293056,-0.43
2018-8-14,300,3386.48,3372.91,3391.73,3356.61,606514,72121991168,-0.51
2018-8-15,300,3371.96,3291.98,3372.14,3288.71,681740,83402194944,-2.4
2018-8-16,300,3251.86,3276.73,3315.2,3231.56,765473,89269174272,-0.46
2018-8-17,300,3305.9,3229.62,3311.57,3224.1,673954,84452450304,-1.44
2018-8-20,300,3238.22,3267.25,3267.25,3209.01,709042,88963383296,1.17
2018-8-21,300,3271.84,3326.65,3331.71,3270.03,752055,97925840896,1.82
2018-8-22,300,3328.97,3307.95,3328.97,3299.39,507870,66548535296,-0.56
2018-8-23,300,3308.46,3320.03,3336.11,3285.81,611123,80212787200,0.37
2018-8-24,300,3308.48,3325.33,3353.04,3291.87,637658,77197844480,0.16
2018-8-27,300,3339.39,3406.57,3406.57,3339.26,942700,1.14961E+11,2.44
2018-8-28,300,3408.15,3400.17,3416.59,3388.81,754453,94945951744,-0.19
2018-8-29,300,3393.05,3386.57,3398.71,3377.12,670204,79072296960,-0.4
2018-8-30,300,3385.81,3351.09,3402.56,3349.47,683852,80226050048,-1.05
2018-8-31,300,3333.38,3334.5,3356.58,3310.87,762056,96091889664,-0.5
2018-9-3,300,3320.69,3321.82,3325.61,3291.78,664298,81305681920,-0.38
2018-9-4,300,3324.19,3363.9,3370.96,3307.96,670888,85892038656,1.27
2018-9-5,300,3349.7,3298.14,3354.2,3298.14,643018,80656678912,-1.95
2018-9-6,300,3286.66,3262.88,3311.5,3253.76,623002,79373139968,-1.07
2018-9-7,300,3273.89,3277.64,3316.62,3253.73,639474,81263443968,0.45
2018-9-10,300,3271.38,3230.07,3277.88,3227.85,638170,76175581184,-1.45
2018-9-11,300,3229.71,3224.21,3245.62,3209.11,584913,67722117120,-0.18
2018-9-12,300,3216.99,3202.03,3225.6,3194.98,546279,68887019520,-0.69
2018-9-13,300,3239.69,3236.57,3249.59,3191.4,672903,85887959040,1.08
2018-9-14,300,3242.83,3242.09,3254.1,3227.94,601306,76481208320,0.17
2018-9-17,300,3224.93,3204.92,3230.79,3200.51,522595,60650942464,-1.15
2018-9-18,300,3193.64,3269.43,3270.11,3193.64,704250,83899138048,2.01
2018-9-19,300,3262,3312.48,3335.99,3258.31,891706,1.09395E+11,1.32
2018-9-20,300,3314.88,3310.13,3332.31,3303.07,645610,76660842496,-0.07
2018-9-21,300,3320.7,3410.49,3410.49,3307.77,1084160,1.23573E+11,3.03
2018-9-25,300,3375.97,3379.8,3394.38,3367.03,690546,82870026240,-0.9
2018-9-26,300,3388.56,3417.24,3448.26,3383.24,931733,1.19113E+11,1.11
2018-9-27,300,3415.95,3403.59,3423.71,3394.73,697652,87573299200,-0.4
2018-9-28,300,3409.96,3438.87,3444.99,3404.7,843777,94880276480,1.04
2018-10-8,300,3361.56,3290.9,3364.46,3285.25,978889,1.14164E+11,-4.3
2018-10-9,300,3290.17,3288.69,3309.8,3276.13,667232,78372937728,-0.07
2018-10-10,300,3295.43,3281.6,3315.73,3256.58,644928,79166808064,-0.22
2018-10-11,300,3179.54,3124.11,3209.52,3099.04,1209413,1.25723E+11,-4.8
2018-10-12,300,3123.37,3170.73,3184.12,3094.97,986111,1.04423E+11,1.49
2018-10-15,300,3173.85,3126.45,3183.13,3120.23,696050,77137698816,-1.4
2018-10-16,300,3128.58,3100.97,3166.09,3089.37,688877,75206467584,-0.81
2018-10-17,300,3140.68,3118.25,3149.13,3062.55,768371,86132695040,0.56
2018-10-18,300,3097.79,3044.39,3097.79,3043.38,737719,79703728128,-2.37
2018-10-19,300,3017.75,3134.95,3137.75,3009.5,988396,1.10951E+11,2.97
2018-10-22,300,3159.56,3270.27,3297.38,3159.56,1458620,1.70651E+11,4.32
2018-10-23,300,3273.13,3183.43,3276.02,3163.57,1210132,1.42589E+11,-2.66
2018-10-24,300,3169.46,3188.2,3245.4,3164.29,1109097,1.20954E+11,0.15
2018-10-25,300,3107.84,3194.31,3197.32,3099.89,1069518,1.13292E+11,0.19
2018-10-26,300,3204.28,3173.64,3218.1,3151.92,1012993,1.0607E+11,-0.65
2018-10-29,300,3157.49,3076.89,3158.81,3062.58,918397,1.08479E+11,-3.05
2018-10-30,300,3061.93,3110.26,3146.63,3050.77,1160701,1.31767E+11,1.08
2018-10-31,300,3116.66,3153.82,3168.92,3106.03,1112074,1.171E+11,1.4
2018-11-1,300,3185.2,3177.03,3217.8,3173.1,1326533,1.45919E+11,0.74
2018-11-2,300,3258.61,3290.25,3290.25,3222.44,1534661,1.78341E+11,3.56
2018-11-5,300,3269.47,3262.84,3279.88,3230.36,1097066,1.23631E+11,-0.83
2018-11-6,300,3254.98,3243.15,3254.98,3213.9,838691,91703894016,-0.6
2018-11-7,300,3243.88,3221.91,3270.5,3218.42,916155,1.01815E+11,-0.65
2018-11-8,300,3251.73,3212.77,3253.57,3207.71,764145,85221662720,-0.28
2018-11-9,300,3193.3,3167.44,3193.3,3166.31,842827,88194195456,-1.41
2018-11-12,300,3160.25,3205.14,3206.51,3152.44,880623,97363050496,1.19
2018-11-13,300,3164.92,3237.38,3254.77,3161.1,1264934,1.25603E+11,1.01
2018-11-14,300,3233.64,3204.94,3239.25,3200.23,1138086,1.05387E+11,-1
2018-11-15,300,3201.28,3242.37,3242.38,3198.78,985588,1.00119E+11,1.17
2018-11-16,300,3242.88,3257.67,3282.39,3223.72,1268768,1.3538E+11,0.47
2018-11-19,300,3258.79,3294.6,3294.6,3251.07,1159565,1.23189E+11,1.13
2018-11-20,300,3268.08,3218.41,3278.78,3213.68,1093611,1.14155E+11,-2.31
